customerNumber,description,amount,tag
4123815714,National Express,-6.17,Transport
4123815714,American Express,-0.01,Debt
4123815714,Primark,-10.71,Clothing
4123815714,Interest,2.94,-
4123815714,Barclaycard,-3.26,Debt
4123815714,Lush,-0.01,Healthcare
4123815714,McColls,-10.17,Food
4123815714,Oxfam,-7.63,Savings
4123815714,RSPCA,-5.82,Savings
4123815714,Matalan,-17.31,Clothing
4123815714,National Express,-4.12,Transport
4123815714,Matalan,-29.64,Clothing
4123815714,MegaBus,-5.73,Transport
4123815714,Primark,-15.35,Clothing
4123815714,Brenda Ward,12.31,-
4123815714,Subway,-5.37,Food
4123815714,McColls,-14.11,Food
4123815714,Matalan,-30.01,Clothing
4123815714,Denise Patterson,0.49,-
4123815714,MegaBus,-3.59,Transport
4123815714,Denise Patterson,6.61,-
4123815714,Lidl,-11.37,Food
4123815714,Nicole Bailey,3.98,-
4123815714,Payment received thank you,-20.89,Credit Repayment
4123815714,Payment received thank you,20.89,Credit Repayment
4123815714,Arriva Wales,-6.02,Transport
4123815714,Cancer Research,-0.01,Savings
4123815714,Oxfam,-4.34,Charity
4123815714,Payment received thank you,-155.96,Credit Repayment
4123815714,Payment received thank you,155.96,Credit Repayment
4123815714,WWF,-0.82,Savings
4123815714,American Express,-4.01,Debt
4123815714,Lori Alexander,1.42,-
4123815714,McColls,-29.19,Food
4123815714,Subway,-15.87,Food
4123815714,RSPCA,-6.98,Savings
4123815714,Cancer Research,-6.07,Charity
4123815714,Spotify,-23.89,Entertainment
4123815714,Oxfam,-13.52,Charity
4123815714,Cancer Research,-6.42,Charity
4123815714,Supercuts,-7.89,Healthcare
4123815714,Denise Patterson,0.27,-
4123815714,Virgin Media,-29.23,Internet
4123815714,MegaBus,-2.8,Transport
4123815714,Superdrug,-18.14,Healthcare
4123815714,WWF,-9.38,Charity
4123815714,Groupon,-25.62,Entertainment
4123815714,Oxfam,-8.06,Savings
4123815714,Hitachi Personal Finance,-16.65,Debt
4123815714,Lush,-6.63,Healthcare
4123815714,Supercuts,-12.74,Healthcare
4123815714,Salary BACS Payment,2000,Salary
4123815714,Oxfam,-0.69,Savings
4123815714,Subway,-13.41,Food
4123815714,Sports Direct,-4.19,Clothing
4123815714,RSPCA,-8.41,Savings
4123815714,WWF,-6.45,Charity
4123815714,Interest,14.81,-
4123815714,Bodyshop,-19.5,Healthcare
4123815714,Hitachi Personal Finance,-1.49,Debt
4123815714,Payment received thank you,-163.12,Credit Repayment
4123815714,Payment received thank you,163.12,Credit Repayment
4123815714,American Express,-2.51,Debt
4123815714,Barclaycard,-0.01,Debt
4123815714,RSPCA,-0.49,Charity
4123815714,Primark,-10.25,Clothing
4123815714,Bodyshop,-20.21,Healthcare
4123815714,Primark,-9.06,Clothing
4123815714,Lush,-0.01,Healthcare
4123815714,Shelter,-0.29,Savings
4123815714,Cancer Research,-10.55,Savings
4123815714,Payment received thank you,-292.6,Credit Repayment
4123815714,Payment received thank you,292.6,Credit Repayment
4123815714,Wonga,-0.01,Debt
4123815714,Lush,-23.12,Healthcare
4123815714,Sports Direct,-11.49,Clothing
4123815714,McColls,-10.7,Food
4123815714,Groupon,-5.23,Entertainment
4123815714,WWF,-10.68,Savings
4123815714,Primark,-15.85,Clothing
4123815714,RSPCA,-2.05,Charity
4123815714,Odeon Cinemas,-20.47,Entertainment
4123815714,Lush,-0.17,Healthcare
4123815714,Payment received thank you,-133.2,Credit Repayment
4123815714,Payment received thank you,133.2,Credit Repayment
4123815714,Spotify,-19.37,Entertainment
4123815714,Arriva Wales,-3.7,Transport
4123815714,Payment received thank you,-26.29,Credit Repayment
4123815714,Payment received thank you,26.29,Credit Repayment
4123815714,National Express,-0.23,Transport
4123815714,Bodyshop,-0.01,Healthcare
4123815714,Primark,-2.56,Clothing
4123815714,National Express,-2.73,Transport
4123815714,Superdrug,-16.68,Healthcare
4123815714,Spotify,-15.41,Entertainment
4123815714,Payment received thank you,-60.18,Credit Repayment
4123815714,Payment received thank you,60.18,Credit Repayment
4123815714,Superdrug,-23.7,Healthcare
4123815714,Barclaycard,-0.01,Debt
4123815714,Shelter,-0.11,Savings
4123815714,Churchill Insurance,-64.37,Insurance
4123815714,Superdrug,-12.57,Healthcare
4123815714,Barclaycard,-6.63,Debt
4123815714,Arriva Wales,-5.21,Transport
4123815714,Rent,-600,Housing
4123815714,Lidl,-2.42,Food
4123815714,Payment received thank you,-58.25,Credit Repayment
4123815714,Payment received thank you,58.25,Credit Repayment
4123815714,Lidl,-25.7,Food
4123815714,Payment received thank you,-12.1,Credit Repayment
4123815714,Payment received thank you,12.1,Credit Repayment
4123815714,Barclaycard,-12,Debt
4123815714,RSPCA,-0.01,Savings
4123815714,Superdrug,-21.89,Healthcare
4123815714,National Express,-0.01,Transport
4123815714,Lush,-5.57,Healthcare
4123815714,RSPCA,-4.2,Savings
4123815714,WWF,-0.01,Charity
4123815714,Payment received thank you,-38.26,Credit Repayment
4123815714,Payment received thank you,38.26,Credit Repayment
4123815714,Save the Children,-8.18,Savings
4123815714,Save the Children,-4,Savings
4123815714,Nicole Bailey,9.67,-
4123815714,Subway,-19.94,Food
4123815714,Arriva Wales,-3.62,Transport
4123815714,American Express,-7.47,Debt
4123815714,Interest,8.6,-
4123815714,Spotify,-16.72,Entertainment
4123815714,Save the Children,-0.01,Savings
4123815714,Nicole Bailey,7.31,-
4123815714,Groupon,-11.09,Entertainment
4123815714,Hitachi Personal Finance,-4.26,Debt
4123815714,MegaBus,-7.8,Transport
4123815714,National Express,-6.94,Transport
4123815714,Matalan,-3.16,Clothing
4123815714,Bodyshop,-15.71,Healthcare
4123815714,Save the Children,-10.56,Savings
4123815714,National Express,-5.09,Transport
4123815714,Nicole Bailey,0.44,-
4123815714,Subway,-10.2,Food
4123815714,Spotify,-0.01,Entertainment
4123815714,RSPCA,-4.5,Charity
4123815714,Bodyshop,-12.02,Healthcare
4123815714,Brenda Ward,6.54,-
4123815714,Save the Children,-7.79,Charity
4123815714,Virgin Media,-29.23,Internet
4123815714,Shelter,-10.57,Savings
4123815714,American Express,-4.58,Debt
4123815714,Lidl,-23.89,Food
4123815714,Odeon Cinemas,-6.78,Entertainment
4123815714,Barclaycard,-8.49,Debt
4123815714,Brenda Ward,9.24,-
4123815714,Interest,0.31,-
4123815714,Interest,9.61,-
4123815714,Brenda Ward,2.74,-
4123815714,Salary BACS Payment,2000,Salary
4123815714,WWF,-1.01,Charity
4123815714,Nicole Bailey,5.67,-
4123815714,Odeon Cinemas,-21.2,Entertainment
4123815714,WWF,-16.75,Savings
4123815714,Cancer Research,-7.42,Charity
4123815714,Groupon,-23.97,Entertainment
4123815714,Oxfam,-2.53,Savings
4123815714,Lori Alexander,4.02,-
4123815714,Odeon Cinemas,-4.72,Entertainment
4123815714,Bodyshop,-17.54,Healthcare
4123815714,Odeon Cinemas,-26.89,Entertainment
4123815714,Arriva Wales,-2.95,Transport
4123815714,Hitachi Personal Finance,-11.43,Debt
4123815714,Lush,-22.54,Healthcare
4123815714,WWF,-6.68,Savings
4123815714,Arriva Wales,-4.07,Transport
4123815714,Oxfam,-7.61,Savings
4123815714,Payment received thank you,118.92,Credit Repayment
4123815714,Payment received thank you,-118.92,Credit Repayment
4123815714,Odeon Cinemas,-25.72,Entertainment
4123815714,Arriva Wales,-5.87,Transport
4123815714,Shelter,-13.15,Savings
4123815714,Spotify,-21.79,Entertainment
4123815714,Barclaycard,-0.89,Debt
4123815714,Superdrug,-10.87,Healthcare
4123815714,Save the Children,-0.13,Savings
4123815714,National Express,-11.24,Transport
4123815714,MegaBus,-0.01,Transport
4123815714,Oxfam,-14.34,Savings
4123815714,MegaBus,-2.65,Transport
4123815714,Nicole Bailey,5.79,-
4123815714,MegaBus,-0.01,Transport
4123815714,WWF,-2.13,Savings
4123815714,Oxfam,-2.23,Savings
4123815714,McColls,-13.02,Food
4123815714,Subway,-22.91,Food
4123815714,Arriva Wales,-8.58,Transport
4123815714,McColls,-10.35,Food
4123815714,Lidl,-10.18,Food
4123815714,Nicole Bailey,0.05,-
4123815714,WWF,-4.64,Savings
4123815714,Payment received thank you,-29.23,Credit Repayment
4123815714,Payment received thank you,29.23,Credit Repayment
4123815714,Churchill Insurance,-64.37,Insurance
4123815714,Cancer Research,-4.44,Savings
4123815714,Sports Direct,-2.94,Clothing
4123815714,Rent,-600,Housing
4123815714,Barclaycard,-7.64,Debt
4123815714,Sports Direct,-17.81,Clothing
4123815714,Denise Patterson,0.97,-
4123815714,American Express,-8.47,Debt
4123815714,Groupon,-20.08,Entertainment
4123815714,Barclaycard,-0.01,Debt
4123815714,Lush,-16.72,Healthcare
4123815714,Supercuts,-15.15,Healthcare
4123815714,RSPCA,-10.59,Charity
4123815714,Superdrug,-31.57,Healthcare
4123815714,Odeon Cinemas,-3.34,Entertainment
4123815714,Subway,-17.71,Food
4123815714,Payment received thank you,-25.2,Credit Repayment
4123815714,Payment received thank you,25.2,Credit Repayment
4123815714,WWF,-0.01,Charity
4123815714,Arriva Wales,-0.58,Transport
4123815714,Wonga,-14.05,Debt
4123815714,Subway,-12.5,Food
4123815714,Save the Children,-1.71,Savings
4123815714,RSPCA,-0.01,Savings
4123815714,Groupon,-35.68,Entertainment
4123815714,Bodyshop,-4.04,Healthcare
4123815714,Lidl,-17.8,Food
4123815714,Arriva Wales,-9.96,Transport
4123815714,Subway,-25.9,Food
4123815714,Payment received thank you,281,Credit Repayment
4123815714,Payment received thank you,-281,Credit Repayment
4123815714,Save the Children,-0.01,Savings
4123815714,Shelter,-0.01,Savings
4123815714,Matalan,-32.34,Clothing
4123815714,Alan Scott,0.83,-
4123815714,Save the Children,-10.6,Savings
4123815714,National Express,-7.96,Transport
4123815714,Hitachi Personal Finance,-12.11,Debt
4123815714,Subway,-1.25,Food
4123815714,Denise Patterson,0.08,-
4123815714,Oxfam,-2.57,Charity
4123815714,McColls,-15.4,Food
4123815714,Sports Direct,-23.81,Clothing
4123815714,National Express,-0.01,Transport
4123815714,Cancer Research,-6.35,Savings
4123815714,Bodyshop,-25.82,Healthcare
4123815714,Shelter,-0.01,Savings
4123815714,Lidl,-1.45,Food
4123815714,Oxfam,-3.34,Charity
4123815714,Alan Scott,8.34,-
4123815714,Superdrug,-15.92,Healthcare
4123815714,Primark,-9.86,Clothing
4123815714,Supercuts,-22.58,Healthcare
4123815714,Barclaycard,-12.27,Debt
4123815714,Virgin Media,-29.23,Internet
4123815714,Alan Scott,14,-
4123815714,Brenda Ward,4.58,-
4123815714,McColls,-32.86,Food
4123815714,Subway,-16.65,Food
4123815714,Salary BACS Payment,2000,Salary
4123815714,Matalan,-26.81,Clothing
4123815714,Oxfam,-1.13,Charity
4123815714,MegaBus,-6.52,Transport
4123815714,Subway,-7.38,Food
4123815714,Brenda Ward,5.34,-
4123815714,Matalan,-21.89,Clothing
4123815714,Payment received thank you,-20.58,Credit Repayment
4123815714,Payment received thank you,20.58,Credit Repayment
4123815714,Payment received thank you,-24.19,Credit Repayment
4123815714,Spotify,-34.13,Entertainment
4123815714,Payment received thank you,24.19,Credit Repayment
4123815714,Barclaycard,-0.01,Debt
4123815714,Primark,-23.78,Clothing
4123815714,Hitachi Personal Finance,-0.01,Debt
4123815714,WWF,-12.58,Savings
4123815714,RSPCA,-6.97,Savings
4123815714,RSPCA,-0.01,Charity
4123815714,American Express,-3.95,Debt
4123815714,Payment received thank you,-59.72,Credit Repayment
4123815714,Payment received thank you,59.72,Credit Repayment
4123815714,American Express,-6.37,Debt
4123815714,Hitachi Personal Finance,-2.98,Debt
4123815714,Odeon Cinemas,-34.16,Entertainment
4123815714,McColls,-21.92,Food
4123815714,Spotify,-31.41,Entertainment
4123815714,Hitachi Personal Finance,-12.06,Debt
4123815714,Shelter,-6.42,Charity
4123815714,Churchill Insurance,-64.37,Insurance
4123815714,Payment received thank you,-97.42,Credit Repayment
4123815714,Payment received thank you,97.42,Credit Repayment
4123815714,Lidl,-15.96,Food
4123815714,Oxfam,-2.08,Savings
4123815714,Rent,-600,Housing
4123815714,Sports Direct,-13.92,Clothing
4123815714,Lidl,-20.79,Food
4123815714,Lidl,-20.23,Food
4123815714,MegaBus,-1.03,Transport
4123815714,Primark,-6.66,Clothing
4123815714,Hitachi Personal Finance,-0.01,Debt
4123815714,American Express,-1.96,Debt
4123815714,Payment received thank you,-431.31,Credit Repayment
4123815714,Payment received thank you,431.31,Credit Repayment
4123815714,WWF,-0.7,Charity
4123815714,McColls,-15.93,Food
4123815714,McColls,-16.88,Food
4123815714,American Express,-2.5,Debt
4123815714,Save the Children,-7.81,Savings
4123815714,Alan Scott,5.11,-
4123815714,National Express,-11.99,Transport
4123815714,Superdrug,-5.58,Healthcare
4123815714,Subway,-7.16,Food
4123815714,Oxfam,-2.51,Charity
4123815714,RSPCA,-6.66,Charity
4123815714,Payment received thank you,-18.61,Credit Repayment
4123815714,Payment received thank you,18.61,Credit Repayment
4123815714,American Express,-9.18,Debt
4123815714,Interest,7.46,-
4123815714,Wonga,-7.51,Debt
4123815714,Subway,-7.99,Food
4123815714,Subway,-29.45,Food
4123815714,Brenda Ward,0.95,-
4123815714,Payment received thank you,-5.37,Credit Repayment
4123815714,Payment received thank you,5.37,Credit Repayment
4123815714,Shelter,-2.17,Charity
4123815714,American Express,-0.01,Debt
4123815714,Cancer Research,-4.3,Charity
4123815714,Save the Children,-12.55,Savings
4123815714,Sports Direct,-16.44,Clothing
4123815714,MegaBus,-12.07,Transport
4123815714,Lidl,-17.57,Food
4123815714,Barclaycard,-4.14,Debt
4123815714,Primark,-16.95,Clothing
4123815714,Arriva Wales,-5.69,Transport
4123815714,Virgin Media,-29.23,Internet
4123815714,Oxfam,-8.43,Savings
4123815714,Sports Direct,-10.93,Clothing
4123815714,Shelter,-10.3,Charity
4123815714,Hitachi Personal Finance,-5.09,Debt
4123815714,Payment received thank you,-8.28,Credit Repayment
4123815714,Payment received thank you,8.28,Credit Repayment
4123815714,Barclaycard,-7.53,Debt
4123815714,Lidl,-9.04,Food
4123815714,McColls,-8.44,Food
4123815714,Save the Children,-1.04,Charity
4123815714,Cancer Research,-0.01,Charity
4123815714,Interest,2.59,-
4123815714,Matalan,-14.85,Clothing
4123815714,Groupon,-12.05,Entertainment
4123815714,Superdrug,-27.92,Healthcare
4123815714,Supercuts,-19.44,Healthcare
4123815714,WWF,-9.09,Charity
4123815714,Oxfam,-13.27,Savings
4123815714,MegaBus,-8.16,Transport
4123815714,Barclaycard,-9.59,Debt
4123815714,Salary BACS Payment,2000,Salary
4123815714,Spotify,-13.11,Entertainment
4123815714,Wonga,-0.01,Debt
4123815714,Barclaycard,-1.86,Debt
4123815714,Sports Direct,-13.53,Clothing
4123815714,Spotify,-3.17,Entertainment
4123815714,Oxfam,-7.33,Charity
4123815714,Sports Direct,-25.39,Clothing
4123815714,RSPCA,-7.58,Charity
4123815714,Odeon Cinemas,-24.61,Entertainment
4123815714,National Express,-11.29,Transport
4123815714,Alan Scott,1.04,-
4123815714,Barclaycard,-8.82,Debt
4123815714,Sports Direct,-13.54,Clothing
4123815714,Lidl,-18.41,Food
4123815714,Odeon Cinemas,-12.88,Entertainment
4123815714,Wonga,-0.01,Debt
4123815714,Primark,-0.01,Clothing
4123815714,Denise Patterson,8.08,-
4123815714,Odeon Cinemas,-34,Entertainment
4123815714,McColls,-25.37,Food
4123815714,Shelter,-1.12,Charity
4123815714,Barclaycard,-0.01,Debt
4123815714,Supercuts,-27.07,Healthcare
4123815714,Odeon Cinemas,-0.01,Entertainment
4123815714,Cancer Research,-0.34,Savings
4123815714,Payment received thank you,-40.52,Credit Repayment
4123815714,Payment received thank you,40.52,Credit Repayment
4123815714,Shelter,-10.05,Savings
4123815714,Arriva Wales,-1.63,Transport
4123815714,Alan Scott,2.66,-
4123815714,American Express,-4.67,Debt
4123815714,Groupon,-41.64,Entertainment
4123815714,Sports Direct,-23.65,Clothing
4123815714,Supercuts,-5.77,Healthcare
4123815714,Subway,-0.01,Food
4123815714,Shelter,-1.64,Savings
4123815714,Churchill Insurance,-64.37,Insurance
4123815714,Odeon Cinemas,-27.7,Entertainment
4123815714,Spotify,-29.76,Entertainment
4123815714,Rent,-600,Housing
4123815714,National Express,-0.76,Transport
4123815714,Arriva Wales,-3.96,Transport
4123815714,Spotify,-3.19,Entertainment
4123815714,Alan Scott,10.24,-
4123815714,Save the Children,-7.04,Charity
4123815714,Hitachi Personal Finance,-10.22,Debt
4123815714,RSPCA,-3.56,Charity
4123815714,Hitachi Personal Finance,-2.87,Debt
4123815714,Groupon,-17.73,Entertainment
4123815714,Groupon,-13.98,Entertainment
4123815714,Bodyshop,-5.24,Healthcare
4123815714,MegaBus,-8.79,Transport
4123815714,National Express,-8.25,Transport
4123815714,Subway,-9.47,Food
4123815714,Payment received thank you,-94.56,Credit Repayment
4123815714,Payment received thank you,94.56,Credit Repayment
4123815714,RSPCA,-11.17,Charity
4123815714,Sports Direct,-13.6,Clothing
4123815714,WWF,-0.01,Charity
4123815714,Save the Children,-0.54,Savings
4123815714,Lori Alexander,9.05,-
4123815714,Sports Direct,-17.7,Clothing
4123815714,Interest,1.88,-
4123815714,Lidl,-24.01,Food
4123815714,Supercuts,-13.17,Healthcare
4123815714,MegaBus,-1.83,Transport
4123815714,Denise Patterson,3.01,-
4123815714,Interest,2.33,-
4123815714,Matalan,-21.82,Clothing
4123815714,Groupon,-10.93,Entertainment
4123815714,Payment received thank you,-248.36,Credit Repayment
4123815714,Payment received thank you,248.36,Credit Repayment
4123815714,Payment received thank you,-63.63,Credit Repayment
4123815714,Payment received thank you,63.63,Credit Repayment
4123815714,Wonga,-0.01,Debt
4123815714,Payment received thank you,5.1,Credit Repayment
4123815714,National Express,-5.6,Transport
4123815714,Payment received thank you,-5.1,Credit Repayment
4123815714,Virgin Media,-29.23,Internet
4123815714,RSPCA,-11.56,Charity
4123815714,National Express,-0.72,Transport
4123815714,McColls,-27.04,Food
4123815714,WWF,-3.67,Savings
4123815714,WWF,-9.85,Charity
4123815714,Salary BACS Payment,2000,Salary
4123815714,Interest,11.6,-
4123815714,WWF,-0.01,Charity
4123815714,National Express,-1.74,Transport
4123815714,Subway,-19.36,Food
4123815714,Payment received thank you,-57.84,Credit Repayment
4123815714,Payment received thank you,57.84,Credit Repayment
4123815714,Wonga,-2.44,Debt
4123815714,Brenda Ward,4.11,-
4123815714,Groupon,-28.18,Entertainment
4123815714,Payment received thank you,-95.1,Credit Repayment
4123815714,Cancer Research,-0.91,Charity
4123815714,Payment received thank you,95.1,Credit Repayment
4123815714,Oxfam,-4.38,Savings
4123815714,National Express,-12.35,Transport
4123815714,Barclaycard,-2.37,Debt
4123815714,Subway,-15.64,Food
4123815714,Save the Children,-6.45,Savings
4123815714,Hitachi Personal Finance,-5.45,Debt
4123815714,Sports Direct,-11.11,Clothing
4123815714,Lush,-0.01,Healthcare
4123815714,American Express,-5.65,Debt
4123815714,Subway,-12.06,Food
4123815714,Interest,0.37,-
4123815714,Wonga,-0.01,Debt
4123815714,RSPCA,-11.14,Savings
4123815714,Cancer Research,-11.37,Savings
4123815714,Payment received thank you,-142.57,Credit Repayment
4123815714,Payment received thank you,142.57,Credit Repayment
4123815714,Bodyshop,-10.87,Healthcare
4123815714,Wonga,-0.35,Debt
4123815714,Arriva Wales,-4.42,Transport
4123815714,Payment received thank you,-215.63,Credit Repayment
4123815714,Churchill Insurance,-64.37,Insurance
4123815714,Payment received thank you,215.63,Credit Repayment
4123815714,Payment received thank you,-6.98,Credit Repayment
4123815714,Payment received thank you,6.98,Credit Repayment
